skill_id,job_skills
59630,Production model training and deployment
59631,Data pipelines from hardware sensors
59632,Neuroscience / neural interfaces
59633,BCI
59634,Autonomous systems (AV)
59635,Mobile/wireless systems
59636,Consumer electronics
59637,Hardware teams
59638,ClearML
59639,Networking (L2L4)
59640,TCP/UDP/IP
59641,IPSec/IKE
59642,Data path performance tuning
59643,Virtual
59644,NVQ Level 2
59645,Hybrid Infrastructure
59646,REST Web Services
59647,Angular 2.0
59648,Product Values
59649,Distributed Clusters
59650,Model Types
59651,Payment Processing
59652,Credit Card Networks
59653,Light Industrial Construction
59654,Technology Proficiency
59655,Data Center Mission Critical
59656,Ground up Work
59657,Large Projects
59658,Car Allowance
59659,401K Match
59660,Paid Sabbatical
59661,Community Involvement
59662,Gas Reimbursement
59663,Lease Review and Interpretation
59664,Client and Property Management
59665,Machine learning pipelines
59666,Biomedical data
59667,Clinical discovery
59668,Training/inference pipelines
59669,HPC clusters
59670,Digital microscopy slides
59671,Histologybased computational biomarkers
59672,Disease outcomes
59673,Personalized therapeutic recommendations
59674,Common data model EHR standards
59675,Multimodal deep learning
59676,Clinical decision support
59677,Embedding models
59678,Selfsupervision
59679,Biologicallyrelevant disease subtypes
59680,Realworld evidence
59681,Regulatory decisions
59682,Digital pathology archive
59683,Whole slide images
59684,Patient EHR
59685,Raw waveform electrocardiogram data
59686,Freetext clinical notes
59687,Imaging Research Warehouse
59688,Radiology images
59689,Highperformance computing cluster
59690,Internal servers
59691,PhD MD or MD/PhD
59692,Significant experience in machine learning techniques
59693,Computational pathology
59694,Large vision models
59695,MultiGPU multinode training
59696,Programming and statistical software experience (Python and R)
59697,HPC cluster experience
59698,Excellent publication track record
59699,Fluency in spoken and written English
59700,Internal Control Design
59701,Client Interactions
59702,12 months hospital training program
59703,Clinical Pathology (CM)
59704,American Society of Clinical Pathology / AMT
59705,Autonomous Agents
59706,Atmospheric Characterization
59707,Human Modeling
59708,Digital/Optical Signal Processing
59709,Nanotechnology
59710,Material Science and Technology
59711,Multifunctional Technology
59712,Combustion Processes
59713,Propulsion
59714,Flight Physics
59715,Computational and Information Sciences
59716,Research Proposal
59717,Research Topic
59718,Research Direction
59719,Expected Study Completion Period
59720,Published Efforts
59721,Human Language Processing
59722,Human Computer Interaction
59723,Computer and Systems Engineering
59724,Engineering Physics
59725,Cognitive Science
59726,Timeseries algorithms
59727,Statistics modeling
59728,Traditional machine learning
59729,Wellness organization
59730,Microsoft Ecosystem
59731,Medical Laboratory Scientist (MLS or MT)
59732,Graduate of an MLS/MT program
59733,College or post graduate laboratory experience
59734,Hospital or Reference Laboratory experience
59735,MT or MLS(ASCP) certified or eligible
59736,Valid driver’s license
59737,DOT DHS and/or contracted service drug screens certification
59738,Basic laboratory skills
59739,Planning and Organizing skills
59740,Quality Control standards
59741,DNV
59742,Hospitals
59743,Emergency Rooms
59744,Distribution management
59745,Warehouse management
59746,Computerized scanner equipment
59747,ISO 9000
59748,Warehouse Management Systems (WMS)
59749,Human Resources (HR) practices
59750,Data Center Hardware
59751,TIA606
59752,Patch Cables
59753,System Indicators
59754,iDRAC
59755,Hardware Design
59756,Circuit Boards
59757,Microsoft Office (Project Excel Word)
59758,CADD
59759,Scanning Gun
59760,Populating Databases
59761,Tiers 1 and Tiers 2
59762,CompTIA A+ certification
59763,Associate degree in Information Technology Systems
59764,Intelligence analysis
59765,Mission operation support services
59766,Cost Reporting
59767,Security Administration
59768,Network Perimeter Security
59769,Crowdstrike
59770,Cylance
59771,Bromium
59772,Azure Information Protection (AIP)
59773,Intrusion Detection/Prevention Systems
59774,Web Application Firewalls
59775,Malware Detection/Prevention
59776,File System Monitoring
59777,Model tuning
59778,Industry impact
59779,8 years of experience
59780,3 years of experience
59781,Data product
59782,SQLDBT
59783,Event driven architectures
59784,Message hub
59785,Data as a Service
59786,Dimension modeling
59787,ACID
59788,Financial industry concepts
59789,Securities 101
59790,Capital Markets 101
59791,Snowflake certification
59792,Software estimation
59793,Cost and delivery timelines management
59794,Agile delivery leadership
59795,SDLC processes adherence
59796,Business & IT stakeholder engagement
59797,Delivery management
59798,Team member management
59799,Feedback provision
59800,Machine Learning Operations (ML Ops) engineering
59801,Data engineering/ ETL pipeline experience
59802,Complex ML workflows design evaluation experimentation and monitoring
59803,Workflow orchestration monitoring visibility experimentation and A/B testing
59804,LLMs NLP Reinforcement Learning Probabilistic Graphs Deep Learning
59805,Strong experience in building production ML systems
59806,Experience owning systems at small and medium scales
59807,510 years of experience in the field or exceptional candidates with fewer years and strong experience
59808,Vision for evolving processes for new ML paradigms
59809,Ability to iterate quickly in the nearterm while planning for the longterm
59810,Highdegree of autonomy and technical authority
59811,Willingness to jump across multiple disciplines
59812,Teamfirst mentality committed to mentoring and being mentored
59813,Passion for the company's technology and its impact
59814,NYCbased inperson environment working from the office most days of the week
59815,Hiring: knack for spotting and recruiting engineering talent
59816,Experience with financial workflows and corporate financial data/products geared to finance professionals
59817,Product ownership: experience owning a product endtoend
59818,Ops systems
59819,A knack for spotting engineering talent
59820,Tech Law
59821,Data Compliance Audits
59822,Drafting and Negotiating Agreements
59823,Legal Research and Analysis
59824,Commitment to Professional Development
59825,LLB
59826,BPMN2
59827,CBIP
59828,Master Data Documentation
59829,SAP MDM/MDG
59830,Pool Studio
59831,BLA or MLA
59832,Residential Landscape Design
59833,CuTe
59834,FP8
59835,BF16
59836,H100 GPUs
59837,DDP
59838,HW resource management
59839,Communication technology regulations
59840,Health safety and environmental legislation
59841,Project tracking
59842,Technical knowledge in data communications
59843,Delegation skills
59844,CTPM
59845,CNIDP
59846,C&G
59847,Health and safety certifications
59848,IOSH
59849,NEBOSH
59850,Customer Experience Optimization
59851,DataDriven Insights Generation
59852,Loyalty Program Development
59853,Data Technologies Experimentation
59854,Data engineering/ ETL pipeline
59855,Monitoring + visibility
59856,Experimentation + A/B testing
59857,Data labelling
59858,Protocol development
59859,Driver monitoring systems (DMS)
59860,Cloud (Azure GCP AWS)
59861,Kafka Messaging service
59862,Memcached/Redis
59863,Caching technologies
59864,Relational DBMS (MySQL Oracle)
59865,Design & code review
59866,CI/CD development environments/tools
59867,Configurations tools
59868,Bachelor's or Master's in Industrial Engineering (Aeronautics/Mechanics/Electronics/Information Technology)
59869,CustomerFacing Roles in Aeronautical Industry
59870,Experience in Engineering/Maintenance/Simulation & Training/Data Analysis Based Business
59871,Experience in LH Engineering CSS&T
59872,Analyzation
59873,Establishing Relationships
59874,Media mix models
59875,Values
59876,Mercy Service Standards
59877,Preferred Education
59878,Preferred Licensure
59879,Preferred Experience
59880,Preferred Certifications
59881,Preferred Other
59882,Cross Functional Collaboration
59883,Overhead work
59884,Height work
59885,Adhoc analysis
59886,Player tracking systems
59887,Data base management
59888,Direct mail vendor management
59889,Player Tag Management
59890,CMP
59891,Player lists
59892,Casino marketing
59893,Hotel management
59894,Guest relations
59895,Motivational skills
59896,Policy interpretation
59897,Office equipment operation
59898,Data base systems
59899,Player Relationship Management
59900,Laws and regulations
59901,Waymo Driver
59902,Open/Linked Data Media Types
59903,CSVW
59904,Ocean Engineering
59905,Scholarly Record
59906,Privacy and Confidentiality
59907,Talent sourcing
59908,Talent development
59909,Application development tools
59910,Crosschapter problem solving
59911,Enterprise initiatives
59912,Software procurement agreements
59913,Personnel assessment
59914,Technical implementation
59915,Team Foundation Server (TFS)
59916,Ellucian Insights
59917,Ellucian Ethos
59918,Microsoft Dynamics GP
59919,Resource Stewardship
59920,Executive DecisionMaking
59921,Data platform strategy
59922,Datadriven systems architecture
59923,Event ingestion
59924,Event brokers
59925,Experimentation platform
59926,Marketing tooling
59927,Eventdriven systems
59928,Cash compensation
59929,Stock options
59930,Volunteering leave
59931,Diversity and inclusion initiatives
59932,Data integrity tooling
59933,Rshiny
59934,Enterprise development
59935,GPU application
59936,20+ years of experience
59937,8+ Years of Experience in Data Pipelines
59938,10+ Years of Experience in Microservices and RealTime APIs
59939,8+ Years of Experience in CloudNative Platforms
59940,Windows Admin
59941,Certificate Lifecycle Management
59942,HighLevel Language Understanding
59943,Customer Relationship Management (CRM) software
59944,Commercial real estate knowledge
59945,Clientfacing experience
59946,Outside sales experience
59947,Consultative sales skills
59948,Motor Vehicle Record (MVR) check
59949,Hard work
59950,Commitment to customer service
59951,Advanced pattern recognition
59952,Thermomechanical response
59953,Geometric features
59954,Computational geometry
59955,Sports Data Monitoring
59956,Content Moderation
59957,Sports Editing
59958,Statistics Tracking
59959,Accuracy Verification
59960,Data Escalation
59961,Workflow Adherence
59962,Sports Statistics Gathering
59963,Sports Writing
59964,Repetitive Task Handling
59965,Grammar Skills
59966,Sports Experience
59967,Shift Work Availability
59968,Weekend Work Availability
59969,Early Morning Work Availability
59970,Afternoon Work Availability
59971,Evening Work Availability
59972,Night Work Availability
59973,FullTime Employment
59974,Public trust
59975,Suitability
59976,Instructional design
59977,Digital learning platforms
59978,Blended learning
59979,Traumainformed care
59980,Banking or insurance
59981,GotoMarket Experience
59982,Natural Sciences
59983,R statistical package
59984,Linux/UNIX shell scripting
59985,Five years of experience
59986,Prior experience with MySQL use and administration
59987,Demonstrated ability with the R statistical package and ability to manipulate data and create reports
59988,Demonstrated knowledge of Linux/UNIX shell scripting
59989,Prior software development experience in some combination of IDL python C C++ or perl
59990,Knowledge of clinical data standards (e.g. CDISC) helpful
59991,Background in Data Science preferred
59992,Support Staff
59993,Shipping and receiving
59994,Electronic component installation
59995,Hand and power tools
59996,Shortterm and longterm disability
59997,Business Audit
59998,Implementing Information Systems
59999,BI Tools (WebFocus/Tableau)
60000,Data Warehousing Documentation
60001,IAM Level 3
60002,Image Capturing
60003,Marketing Presentations
60004,Online research
60005,Budget updates
60006,College database research
60007,BSU contact research
60008,Businesses research
60009,PTA List creation
60010,Labor Unions List creation
60011,Computer or tablet use
60012,Cell phone use
60013,Data Project Management
60014,Business Sponsorship
60015,Complex Information Interpretation
60016,Data Landscape Understanding
60017,Information Technology Landscape Understanding
60018,Algorithmic AI
60019,Logical knowledge representation
60020,Decision theoretic knowledge representation
60021,Probabilistic knowledge representation
60022,Goalbased search
60023,Adversarial search
60024,Language processing
60025,ASCP / AMT certified
60026,BLS certified
60027,Antimicrobial Stewardship
60028,Antibiogram
60029,Precision instruments
60030,Clerical tasks
60031,Standardized procedures
60032,Vision and dental insurance
60033,457 retirement plan
60034,Life and accidental death and dismemberment insurance
60035,Employee assistance programs
60036,AFLAC
60037,CPR/FA Certification
60038,BCSP CHST Certification
60039,Incident and Injury Investigations
60040,Safety Trainings and Testing
60041,ProjectSpecific Safety Plans
60042,ML/Ops
60043,Bachelor's Degree in Computer Science or Data Science
60044,Master's Degree in Data Science (Preferred)
60045,10+ Years of Technical Experience
60046,5+ Years of Data Science Experience
60047,Ability to Lead Analysis Efforts
60048,Ability to Break Down and Understand Complex Business Problems
60049,Ability to Identify Innovative Solutions
60050,Strong DS Design Knowledge
60051,Proficiency in Programming for Data Analysis
60052,Knowledge of Data Visualization Tools and Libraries
60053,Familiarity with Software Version Control
60054,Experience Working Across Varying Business and Technical Functional Units
60055,Personalization or Data Management
60056,System and Information Flows
60057,Relies on instruction to plan and accomplish goals
60058,Superior customer service skills with high level of responsiveness
60059,Proactive awareness of new enhancements to the system which will affect existing or future implementations
60060,Innovative thinker who can process improvements to address quality cost reduction cycle time and/or productivity
60061,Interface with clients define and manage improvements to the process or services provided; and manage projects
60062,Supports supplier capability assessments
60063,Supports the supplier management process
60064,Provides for supplier certification and implementation
60065,Validates the application of operational controls
60066,Documentation of processes
60067,Relies on experience and judgment to plan and accomplish goals
60068,Supply Chain Flow
60069,CloudBased Data Services
60070,Analytic Methodologies / Techniques
60071,Mathematical Programming
60072,Quadratic Programming
60073,Stochastic Programming
60074,Tradeoffs Analysis
60075,Business Cases Analysis
60076,Resourcing Decisions
60077,Project Contributions
60078,Analytic Curiosity/ Creativity
60079,Independent Execution
60080,MultiDisciplinary Environment
60081,Personal Statement
60082,Equal Employment Opportunities (EEO)
60083,U.S. Citizenship (for classified information access)
60084,Electrical Knowledge
60085,First Aid/CPR Certification
60086,NCCER Certification
60087,Cloud Governance Plans
60088,DoD 8570 IAT Level III certification
60089,Data Transformation Plans
60090,CloudNative Applications
60091,MissionCritical Enterprise Applications
60092,Commercial Cloud
60093,Overall Equipment Efficiency
60094,Total Productive Maintenance
60095,Total Cost of Ownership
60096,3rd Party Suppliers
60097,Field Associates
60098,Global Tech
60099,Thrift
60100,Flink applications
60101,Senior Machine Learning Engineer
60102,Llama 2
60103,Mistral
60104,Mapping lineage
60105,Salesforce Velocity
60106,Instec
60107,Policy administration systems
60108,Data Scoring
60109,Coding Language
60110,Baseball Scoring Knowledge
60111,Slack Knowledge
60112,Regular Availability
60113,Fisheries science
60114,Leading others
60115,Evidence use
60116,Sr. Data Analyst/Developer
60117,Visual Accuracy
60118,VLook Ups
60119,Rapid Capability Development
60120,Mission Assurance
60121,5+ Years of Experience in Data Science Data Analytics or Similar Fields
60122,Experience with Digital Engineering and Model Base Systems Engineering
60123,Experience with Big Data Artificial Intelligence Machine Learning Modeling and Simulation and Architecting Data Flows Between Systems
60124,Demonstrated Good Oral and Written Communication Skills
60125,Experience Working in a Dynamic Schedule Constrained and Complex Security Environment
60126,Current SSBI or Federal Investigative Standard Tier 5 (T5) or Tier 5 Reinvestigation (T5R) within the Last 6 Years
60127,A Final DoD Top Secret Clearance
60128,Eligibility for Access to Sensitive Compartment Information (SCI) in Accordance with Intelligence Community Directive (ICD) 704 and Special Access Program (SAP) in Accordance with SAP Nomination Policy (SAPNP) with No Disqualifying Security Issues That Will Deem a Candidate Ineligible for Access
60129,Lead Data Scientist Engineer
60130,Ranking Models
60131,Recommendation Algorithms
60132,Productionizing Machine Learning Models
60133,Revoquest software
60134,Vehicle Identification Numbers
60135,Regular business hours
60136,Social Security Administration
60137,Department of Homeland Security
60138,Form I9
60139,Home inspectors
60140,Floor planning
60141,Insurance adjusters
60142,Notaries
60143,ReactJs
60144,Cost/performance monitoring
60145,Technical governance
60146,Decision Intelligence
60147,Hyper Automation
60148,Intent Recognition
60149,**Frameworks:**
60150,SAVVY
60151,LlaMa2
60152,**Languages:**
60153,**Software:**
60154,**Concepts:**
60155,AI Solution Architecture
60156,Low Code/No Code Platform
60157,User Interaction
60158,Feedback Management
60159,Contextual Understanding
60160,**Requirements:**
60161,Bachelor's or Master's in Computer Science Artificial Intelligence or related field
60162,7+ years of experience in AI NLP and OCR development
60163,Proficiency in Python Java and other programming languages used in AI development
60164,Understanding of Machine Learning techniques NLP algorithms and OCR
60165,Ability to design and implement scalable modular AI/ML systems
60166,At least 5 use case implementations in Decision Intelligence Predictions and 3 use cases in Hyper Automation
60167,Experience with cloud platforms for deploying and scaling AI systems
60168,At least one implementation of using Large Language Models with a GPUbased infrastructure
60169,Experience with DevOps practices and CI/CD pipelines
60170,Understanding of data privacy regulations security best practices and ethical considerations in AI development
60171,Data Content Architectural Design
60172,Metrics Layer
60173,DataDriven Organization
60174,Streaming Processing
60175,Design recommendations
60176,Platform integration
60177,Standard establishment
60178,Budget estimation
60179,Bidding
60180,Purchase management
60181,User consulting
60182,Total system conceptualization
60183,Total system design
60184,Total system development
60185,Tactical direction
60186,Market trend monitoring
60187,Standard body work monitoring
60188,Proposal participation
60189,Marketing study participation
60190,Technology tool analysis
60191,Emerging technology analysis
60192,68 years of work experience
60193,Transformers/Hugging Face
60194,Prompt Flow
60195,Autogen
60196,Semantic Kernel
60197,Land data analysis
60198,Data analytics software
60199,Land Data Management Software
60200,Thomson Reuters Document Intelligence
60201,Ability to seek out and implement new technologies
60202,Algorithm Testing
60203,Algorithm Validation
60204,AWS Cloud Tools
60205,Core Data Management (CDM)
60206,Global business requirements
60207,Solutions architecture
60208,Functional architecture
60209,Salesforce modules and capabilities
60210,User Interviews
60211,Test Plan Development
60212,Client Deliverables
60213,Industry Methodologies
60214,Industry Frameworks
60215,Data Governance Modernization
60216,Data Catalog Modernization
60217,Project Management Best Practices
60218,Data Management Certification
60219,Esri’s ArcGIS
60220,Cloud Technologies (AWS)
60221,Technology Conferences
60222,Infrastructure/Cloud Knowledge
60223,Collaborative Communicator
60224,Mentor to Junior Engineers
60225,Eagerness to Stay Ahead of Industry Trends
60226,Travel to Technology Conferences
60227,High Sense of Responsibility
60228,Pride in Work
60229,Open Communicator
60230,Companypaid Gym Membership
60231,Comprehensive Health Vision and Dental Insurance
60232,401(k) Retirement Plan with 3% Employer Contribution
60233,Paid Parental/Adoption Leave
60234,Awesome Company Events
60235,Curriculum design
60236,Course content development
60237,Assessment development
60238,Marking schemes
60239,Learning experience design
60240,Discussion forum
60241,Assessment tasks
60242,Technology proficiency
60243,Scholarship
60244,Clinical Laboratory Assistant
60245,Chemical Laboratory Procedures
60246,Microbiologic Laboratory Procedures
60247,Immunologic Laboratory Procedures
60248,Hematologic Laboratory Procedures
60249,Immunohematologic Laboratory Procedures
60250,Highly Complex Testing
60251,Corrected Results
60252,NAACLS Accredited Medical Laboratory Science Program
60253,BS or BA in Related Science
60254,ASCP Categoricalist Certification
60255,Data Quality Reviews
60256,Data Management Plan (DMP)
60257,Data Transfer Agreements (DTAs)
60258,SAE and thirdparty data reconciliations
60259,Microsoft tools (SharePoint Word Excel)
60260,ICH GCP
60261,21 CFR 11
60262,Medrio
60263,Effective Teaching
60264,Rubric of Effective Teaching
60265,Accountability for Student Achievement
60266,Content Knowledge
60267,Equitable & Effective Instruction
60268,Braze
60269,Infosec Procedures
60270,MLOps Frameworks
60271,Agile Resources
60272,IT Software Testing Certification
60273,IT Agile Certification
60274,Complex Business Problem Solving
60275,x86 platform
60276,Leadership features
60277,Outstanding products
60278,Platform validation function
60279,Forums
60280,Roadmap alignment
60281,New Product Introduction
60282,Highvolume ramp
60283,Sustaining validations
60284,Internal roadmap decision forums
60285,Collaborators
60286,Platform validation progress
60287,Mitigation risks
60288,Driven approach
60289,Preferential influence
60290,Decision makers
60291,Compute platform architecture
60292,Data center use cases
60293,Validation processes
60294,Business process issues
60295,Memory space
60296,AI application landscape
60297,Platform & memory subsystem architecture
60298,Presentation capabilities
60299,Customerfacing experience
60300,Multifunctional teams
60301,Vision plans
60302,Paid timeoff
60303,SDTM mapping
60304,CDISC compliance
60305,NCI guidelines
60306,ECOGACRIN guidelines
60307,NCTN integrations
60308,CDISC/CDASH standards
60309,BO4 reporting
60310,Clinical Data Management procedures
60311,Forms development guidelines
60312,REST API design
60313,Google Pub/Sub
60314,Event Horizon
60315,Multivariate linear regression
60316,Cluster algorithms
60317,Commercial analytics
60318,Patient services
60319,ETL framework
60320,Apache Arrow
60321,Database optimizers
60322,Query planners
60323,Query routing
60324,Clustertocluster communication
60325,Meta data capturing
60326,HTAP database
60327,Masters or PhD
60328,Enterprisescale data warehouses
60329,Open source Apache stack
60330,Blockchain indexing
60331,Web3 compute paradigms
60332,Proofs
60333,Consensus mechanisms
60334,Decentralization
60335,Data QAQC
60336,Data Domain Design
60337,Data Domain Health Assessment
60338,Data Quality Measurement
60339,Data Trustee
60340,Data Governance Policy Adherence
60341,Bank payment integrations
60342,Section 8 HCV specialist
60343,Emphasys Elite
60344,Probabilistic Analysis
60345,PSP Certification
60346,System StartUp Sequences
60347,Construction Controls
60348,IBM's Infosphere Data Stage
60349,Data integration between business systems
60350,Data integration tools and techniques
60351,Monte Carlo Methods
60352,RNN (Recurrent Neural Networks)
60353,CNN (Convolutional Neural Networks)
60354,Biomedical Research
60355,Treasury Data Management
60356,Asset Liability Management
60357,Liquidity management
60358,Stress testing
60359,Data Mart framework
60360,Treasury
60361,Audit requirements
60362,Cloud Data Warehouse Management
60363,ID Federation
60364,AWS Certified Cloud Practitioner
60365,AWS Certified DatabaseSpecialty
60366,AWS Certified Data AnalyticsSpecialty
60367,AWS Certified Machine LearningSpecialty
60368,AWS Certified Solutions ArchitectProfessional
60369,Total Rewards
60370,IndustryLeading Benefit Plans
60371,Career Mobility
60372,Wellbeing Program
60373,Free Drinks
60374,Probabilistic graphs
60375,Academia
60376,Research Project Planning and Management
60377,Research Supervision
60378,Data Source Investigation
60379,Algorithm Investigation
60380,Mapping Tool Investigation
60381,Phenotyping
60382,Biomedical Database
60383,Epidemiological Datasets
60384,User Behavior Data
60385,Design inception
60386,Site improvement
60387,Site maintenance
60388,Design review
60389,Equipment submittal review
60390,Operational issues
60391,Operating procedure reviews
60392,Critical equipment
60393,Event support
60394,Data center upgrades
60395,Designsolutions
60396,Colocation (colo)
60397,Data center design engineering
60398,EPMS/SCADA/BMS Controls system
60399,Continuous Auditing
60400,AWS Certified Data Analyst
60401,Snowflake Training
60402,IIA Professional Practices and Standards
60403,Bachelor's Degree in Data Analytics
60404,Correlation Analysis
60405,Onsite and hybrid positions
60406,Manufacturer Guidelines
60407,Interdepartmental QA
60408,Self Development
60409,MLTASCP
60410,MTASCP
60411,Passion for Machine Learning
60412,Ability to Lead and Manage a Team
60413,Commitment to Diversity and Inclusion
60414,Ivend
60415,OneCup
60416,One Market
60417,Data Administration/Setup
60418,Supervisor Experience
60419,OCGs
60420,Crossborder discovery
60421,PCbased and online technologies
60422,Document review and retrieval applications
60423,Lexis
60424,Full Authority
60425,ABAaccredited institution
60426,Complex matters
60427,eDiscovery processes
60428,Revenue Cycle Operations
60429,Data Solutions Consultant
60430,Data consulting
60431,Data conversion projects
60432,Securities modeling
60433,Consultative approach
60434,Phishing scam warning
60435,Data Clarification
60436,Source Data Worksheet Development
60437,Clinical Issue Resolution
60438,Multidisciplinary Team Collaboration
60439,Study Binder Maintenance
60440,Policy and Procedure Adherence
60441,Patient Data Compilation
60442,Screening and Enrollment Logs
60443,Adverse Event Logs
60444,Deviation Logs
60445,Tumor Measurement Logs
60446,Concomitant Medication Logs
60447,Delegation Logs
60448,Work Environment Organization
60449,Collaborative Work Environment
60450,University and UnitLevel Policies
60451,8+ years experience
60452,DoD TS/SCI with Polygraph
60453,Data science platforms
60454,Query planner
60455,RPC calls
60456,Secondary cold storage
60457,Open source data tools
60458,Webbased development
60459,Investment Data consumers
60460,Investment Operations
60461,STAT accounting principles
60462,GAAP accounting principles
60463,Business acumen of investment types
60464,Automated Metrics
60465,Estimates at Complete (EAC)
60466,Tools and Architecture
60467,DevOps Methodologies
60468,Integrated Functional Capability Process
60469,Architecture and/or Model Based Engineering
60470,Team Leadership Experience
60471,Program Integration
60472,Program Level Metrics
60473,Strategies for Change
60474,ExecutiveLevel Administrative Support
60475,Analyst Notebook
60476,Intel and LE Databases
60477,Qualitative and Quantitative Techniques
60478,Microsoft Visual Studio
60479,GIS Data Mapping
60480,Complex Visualization
60481,Process Simulation
60482,Descriptive and Inferential Statistics
60483,Sampling Theory
60484,NonNormal Distributions
60485,DataBased Insights
60486,Data Limitations
60487,Improvement Goals
60488,Relationships Between Variables
60489,Outcome Prediction
60490,Complex Data Content
60491,Research and SelfTeaching
60492,Advanced Data Science Skills
60493,Lean Six Sigma Black Belt
60494,SAS Developer
60495,SAS Predictive Modeling
60496,Machine Learning and Artificial Intelligence (Udacity Nanodegree)
60497,University of Texas Southwestern Medical Center
60498,Becker's Healthcare
60499,Children's Health
60500,Comprehensive Benefits Program
60501,Learning and Career Development
60502,Diverse and Inclusive Workplace
60503,Individual judgment
60504,Technical problem resolution
60505,Data submission verification
60506,Data entry management
60507,Form processing
60508,Documentation research
60509,Customer contact
60510,Complex problem analysis
60511,Prescribed procedures
60512,Computer System Operation
60513,Basic Math Skills
60514,Two Years of College or Technical School Experience
60515,Two Years of Office/Clerical Experience
60516,Two Years School Experience with Proven Excel Proficiency
60517,Grasping/Twisting
60518,System enhancement
60519,Business scenario preparation
60520,UAT test case preparation
60521,Minimum 5 years of experience
60522,Undergrad degree
60523,Navy Database
60524,Adobe Acrobat Pro
60525,Personal computer operation
60526,DataPower automation
60527,SOMA scripting
60528,Urban Code Build
60529,Datapower Gatewayscript
60530,OAuth 2
60531,Open ID Connect
60532,IBM Datapower
60533,IBM Security Access Manager
60534,Government clearance
60535,Pager duty
60536,U.S. citizenship or permanent residency
60537,Authorized work permit
60538,Lake house architecture
60539,Data bricks Data Engineering platform
60540,Cloud Data Bricks Infrastructure
60541,Server less realtime/near realtime architecture
60542,Cloud native services
60543,Data bricks engineering solutions
60544,Microsoft Azure cloud solutions
60545,ETL/ELT/CDC pipelines
60546,Information gathering
60547,Project monitoring
60548,Industrial information
60549,Data Transforming
60550,Experience with graph databases and technologies
60551,SEN
60552,ADHD
60553,PDA
60554,SEMH
60555,PMLD
60556,Core subjects
60557,Life skills
60558,Engaging sessions
60559,Challenging behavior
60560,Tracking learning progress
60561,Learning outcomes
60562,Monthly reports
60563,Tuition
60564,Primary level
60565,Secondary level
60566,Online sessions
60567,Self employed tutor
60568,Dedicated team
60569,Year groups
60570,Home schooled
60571,Daytime
60572,SEND students
60573,Enhanced child workforce DBS
60574,Semantic Web
60575,Orchestrator
60576,Active Secret Federal Security Clearance
60577,B.S. or B.A. in Quantitative Analytical or Computational Discipline
60578,3+ Years of Relevant Professional Experience
60579,Proficiency in Python and Power BI
60580,Strong Consulting Skills
60581,Remote Hybrid or OnSite Work
60582,M.S. or M.A. in Quantitative or Computational Discipline
60583,Experience Using Power Automate
60584,Experience Performing RPA Using UiPath and Orchestrator
60585,Proficiency in Querying Data Using SQL
60586,Edulink
60587,ALPS Connect
60588,Accelerated Reader
60589,Quick Learning
60590,Box Office Management
60591,Tessitura
60592,PCI Policies
60593,ADA Policies
60594,Ability to Learn New Software
60595,Ability to Adapt to Change
60596,Data Architect Experience
60597,Hyperscale (AWS GCP Azure)
60598,Data Analytics Systems
60599,Data Sources (Internal and External)
60600,Collaboration with CrossFunctional Teams
60601,Stakeholders and Vendors
60602,Platform Selection
60603,Testing and Implementation
60604,Hadoop Solution LifeCycle Management
60605,Technical Functionality Integration
60606,Blackbaud products
60607,Online Express payment portal
60608,Wealth and affinity screenings
60609,Business collaboration
60610,User empathy
60611,Business sensitivity
60612,Statement on Diversity Equity and Inclusion
60613,List of references
60614,A Statement on Teaching
60615,A Statement on Research
60616,Sample Publications
60617,Teaching Evaluations
60618,US Equivalency certification
60619,Criminal records check
60620,COVID19 vaccine recommendations
60621,Executive Order 1083
60622,Clery Act crime statistics
60623,Smoke and Tobacco Free
60624,Education Code 42356
60625,CCR Title 5 Article 9
60626,Smoke & TobaccoFree
60627,Mobile Products and Platforms
60628,Highly Regulated Environment
60629,Linux NLP
60630,ML paradigms
60631,MS stack
60632,MS eco Systems
60633,Building IT infrastructure projects
60634,Hypervisor layer
60635,Modern workplace concepts
60636,Highperformance teams
60637,Cloud adoption framework
60638,Azure adoption and implementation tools
60639,Microsoft stack
60640,Data and AI services
60641,Technical excellence
60642,Bid management process
60643,Solution architects
60644,P&L and budget
60645,Sales opportunities
60646,Recruitment strategies
60647,Cloud Solution Architects
60648,Commercial strategy
60649,Customer relationships
60650,Revenue growth
60651,Engagement models
60652,Commercial offerings
60653,Longterm partnerships
60654,Data and AI team profitability
60655,Business Plan targets
60656,Utilisation
60657,Realisation
60658,Project execution
60659,Working practices
60660,Training packages
60661,Entrepreneurial business
60662,Lateral thinker
60663,Data factories
60664,Reporting writing skills
60665,Remote team
60666,Departmental budget
60667,Profit and loss
60668,Collaborative business
60669,Parent company
60670,Data Platforms Management
60671,Data Strategy Development
60672,Data Environment Optimization
60673,Data Engineering Team Management
60674,Platform Implementation
60675,Travel (London)
60676,Election Analytics
60677,Productionized Apps
60678,Communication Management
60679,Interdependency Management
60680,Omnichannel Marketing
60681,Commercial Operations
60682,Lifesciences
60683,IT Healthcare
60684,Corporate Audit Services
60685,Audit Management
60686,Stakeholder Reporting
60687,Globalization
60688,Legal and Regulatory Compliance
60689,Privacy and Security
60690,Emerging Risks
60691,Enterprise Risk Management
60692,Fire Life Safety
